OrganisationLabel,OrganisationURI,PublishedDate,DurationFrom,DurationTo,LatestData,GeoAreaDescription,GeoEntityName,GeoCode,GeoName,GeoURI,Year,LocalAuthorityDistrictCode,LocalAuthorityDistrictName,IMD_Score,IMD_Rank(1MostDeprived),IMD_Decile(1MostDeprivedTenPerCentOfLSOAs),Income_Score(Rate),Income_Rank(1MostDeprived),Income_Decile(1MostDeprivedTenPerCentOfLSOAs),Employment_Score(Rate),Employment_Rank(1MostDeprived),Employment_Decile(1MostDeprivedTenPerCentOfLSOAs),EducationSkillsAndTraining_Score,EducationSkillsAndTraining_Rank(1MostDeprived),EducationSkillsAndTraining_Decile(1MostDeprivedTenPerCentOfLSOAs),HealthDeprivAndDisability_Score,HealthDeprivAndDisability_Rank(1MostDeprived),HealthDeprivAndDisability_Decile(1MostDeprivedTenPerCentOfLSOAs),Crime_Score,Crime_Rank(1MostDeprived),Crime_Decile(1MostDeprivedTenPerCentOfLSOAs),BarriersToHousingAndServices_Score,BarriersToHousingAndServices_Rank(1MostDeprived),BarriersToHousingAndServices_Decile(1MostDeprivedTenPerCentOfLSOAs),LivingEnvironmentScore,LivingEnvironment_Rank(1MostDeprived),LivingEnvironment_Decile(1MostDeprivedTenPerCentOfLSOAs),IncomeDeprivChildrenIndex(IDACI)_Score(Rate),IncomeDeprivChildrenIndex(IDACI)_Rank(1MostDeprived),IncomeDeprivChildrenIndex(IDACI)_Decile(1MostDeprivedTenPerCentOfLSOAs),IncomeDeprivOlderPeople(IDAOPI)_Score(Rate),IncomeDeprivOlderPeople(IDAOPI)_Rank(1_MostDeprived),IncomeDeprivOlderPeople(IDAOPI)_Decile(1MostDeprivedTenPerCentOfLSOAs),ChildrenAndYP_SubDomain_Score,ChildrenAndYP_SubDomain_Rank(1MostDeprived),ChildrenAndYP_SubDomain_Decile(1MostDeprivedTenPerCentOfLSOAs),AdultSkills_SubDomain_Score,AdultSkills_SubDomain_Rank(1MostDeprived),AdultSkills_SubDomain_Decile(1MostDeprivedTenPerCentOfLSOAs),GeographicalBarriers_SubDomain_Score,GeographicalBarriers_SubDomain_Rank(1MostDeprived),GeographicalBarriers_SubDomain_Decile(1MostDeprivedTenPerCentOfLSOAs),WiderBarriers_SubDomain_Score,WiderBarriers_SubDomain_Rank(1MostDeprived),WiderBarriers_SubDomain_Decile(1MostDeprivedTenPerCentOfLSOAs),Indoors_SubDomain_Score,Indoors_SubDomain_Rank(1MostDeprived),Indoors_SubDomain_Decile(1MostDeprivedTenPerCentOfLSOAs),Outdoors_SubDomain_Score,Outdoors_SubDomain_Rank(1MostDeprived),Outdoors_SubDomain_Decile(1MostDeprivedTenPerCentOfLSOAs),TotalPopulation(ExclPrisoners),DependentChildrenAge0_15(ExclPrisoners),PopulationAge16_59(ExclPrisoners),OlderPopulationAge60AndOver(ExclPrisoners),WorkingAgePopn18_59Or64(ExclPrisoners)_EmploymentDeprivDomain
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026129,Lincoln 007C,http://statistics.data.gov.uk/doc/statistical-geography/E01026129,2019,E07000138,Lincoln,67.143,394,1,0.392,473,1,0.299,461,1,76.351,439,1,1.83,591,1,0.832,5096,2,32.271,5487,2,2.141,31899,10,0.441,801,1,0.381,2270,1,1.781,364,1,0.523,1396,1,0.152,13049,4,2.932,4535,2,-1.099,29730,10,-1.093,30204,10,1786,550,1064,172,1048
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026130,Lincoln 009A,http://statistics.data.gov.uk/doc/statistical-geography/E01026130,2019,E07000138,Lincoln,12.149,21991,7,0.06,23659,8,0.088,14724,5,12.224,19744,7,0.239,12520,4,-0.545,24386,8,18.696,18241,6,2.085,31938,10,0.102,19171,6,0.043,30336,10,-0.153,18633,6,0.268,19634,6,0.298,10775,4,-0.707,19015,6,-1.345,30989,10,-0.852,28005,9,1295,182,624,489,653
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026131,Lincoln 007D,http://statistics.data.gov.uk/doc/statistical-geography/E01026131,2019,E07000138,Lincoln,27.365,9367,3,0.167,9011,3,0.137,7738,3,28.636,9127,3,1.159,3109,1,0.076,15473,5,15.008,23005,8,7.268,26974,9,0.212,9254,3,0.157,13459,5,0.428,9711,3,0.375,8622,3,-1.134,30700,10,1.325,9215,3,-0.325,21531,7,-0.971,29175,9,1346,261,737,348,748
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026132,Lincoln 005A,http://statistics.data.gov.uk/doc/statistical-geography/E01026132,2019,E07000138,Lincoln,19.597,14719,5,0.082,19192,6,0.046,25906,8,21.843,12646,4,0.841,5534,2,0.408,10324,4,29.097,7575,3,23.285,12933,4,0.208,9560,3,0.39,2092,1,0.649,7058,3,0.25,21701,7,0.018,15362,5,2.672,5155,2,0.67,7103,3,-1.169,30720,10,2834,108,2486,240,2532
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026133,Lincoln 008A,http://statistics.data.gov.uk/doc/statistical-geography/E01026133,2019,E07000138,Lincoln,17.77,16339,5,0.09,17925,6,0.055,22991,8,25.148,10755,4,-0.071,17115,6,-0.145,18804,6,29.683,7190,3,33.194,7108,3,0.235,7777,3,0.154,13738,5,0.448,9445,3,0.336,12160,4,0.166,12792,4,2.36,5909,2,0.991,3932,2,-0.613,25082,8,3766,397,3021,348,3039
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026134,Lincoln 006A,http://statistics.data.gov.uk/doc/statistical-geography/E01026134,2019,E07000138,Lincoln,28.471,8785,3,0.18,8016,3,0.121,9532,3,22.112,12466,4,0.718,6699,3,0.58,7994,3,21.034,15462,5,31.105,8199,3,0.241,7420,3,0.342,3238,1,0.37,10485,4,0.314,14402,5,-0.525,24447,8,2.071,6717,3,0.918,4515,2,-0.657,25638,8,1565,212,1055,298,1077
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026135,Lincoln 008B,http://statistics.data.gov.uk/doc/statistical-geography/E01026135,2019,E07000138,Lincoln,14.315,19628,6,0.081,19394,6,0.068,19187,6,14.997,17358,6,0.233,12616,4,0.462,9607,3,8.68,29795,10,16.651,17869,6,0.087,21311,7,0.144,14734,5,0.017,15786,5,0.282,18103,6,-0.475,23676,8,-1.079,21163,7,0.313,11697,4,-0.861,28122,9,1654,241,963,450,967
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026136,Lincoln 008C,http://statistics.data.gov.uk/doc/statistical-geography/E01026136,2019,E07000138,Lincoln,7.026,28291,9,0.045,27310,9,0.046,26168,8,11.268,20646,7,-0.075,17168,6,-0.224,19976,7,9.889,28699,9,4.438,29886,10,0.045,28324,9,0.078,23656,8,-0.48,23629,8,0.292,16846,6,-0.219,19567,6,-1.419,23002,8,-0.867,27926,9,-0.626,25254,8,1404,203,756,445,761
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026137,Lincoln 011A,http://statistics.data.gov.uk/doc/statistical-geography/E01026137,2019,E07000138,Lincoln,12.659,21426,7,0.067,22229,7,0.069,18989,6,21.822,12661,4,0.192,13180,5,-0.595,25035,8,18.196,18871,6,7.943,26239,8,0.092,20516,7,0.079,23492,8,0.323,11100,4,0.318,13969,5,0.374,9651,3,-1.254,22143,7,-0.246,20339,7,-1.053,29880,10,1139,204,672,263,671
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026138,Lincoln 011B,http://statistics.data.gov.uk/doc/statistical-geography/E01026138,2019,E07000138,Lincoln,9.569,25041,8,0.054,25063,8,0.06,21552,7,18.791,14563,5,0.193,13168,5,-0.676,25946,8,8.421,29997,10,2.897,31286,10,0.07,23849,8,0.084,22626,7,0.017,15790,5,0.329,12892,4,-0.61,25656,8,-0.872,19979,7,-0.908,28268,9,-1.095,30227,10,1364,216,771,377,786
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026139,Lincoln 011C,http://statistics.data.gov.uk/doc/statistical-geography/E01026139,2019,E07000138,Lincoln,6.423,28958,9,0.052,25673,8,0.045,26528,9,8.725,23163,8,-0.202,19158,6,-0.622,25341,8,14.972,23064,8,2.361,31733,10,0.069,24129,8,0.064,26310,9,-0.473,23527,8,0.254,21212,7,0.285,10964,4,-2.042,26005,8,-1.064,29491,9,-1.045,29814,10,1372,251,746,375,757
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026140,Lincoln 011D,http://statistics.data.gov.uk/doc/statistical-geography/E01026140,2019,E07000138,Lincoln,24.007,11380,4,0.158,9767,3,0.138,7715,3,36.884,6223,2,0.576,8217,3,-0.766,26956,9,16.036,21625,7,3.251,30981,10,0.158,13286,5,0.252,6803,3,0.912,4447,2,0.374,8758,3,-0.074,16973,6,-0.028,15347,5,-0.885,28074,9,-0.977,29243,9,1259,246,757,256,760
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026141,Lincoln 011E,http://statistics.data.gov.uk/doc/statistical-geography/E01026141,2019,E07000138,Lincoln,10.443,23953,8,0.065,22630,7,0.064,20375,7,8.402,23524,8,0.231,12637,4,-0.613,25231,8,18.077,19025,6,8.101,26057,8,0.059,25790,8,0.109,18799,6,-0.298,20937,7,0.225,24527,8,0.339,10198,4,-1.087,21203,7,-0.28,20828,7,-0.843,27910,9,1496,312,869,315,858
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026142,Lincoln 011F,http://statistics.data.gov.uk/doc/statistical-geography/E01026142,2019,E07000138,Lincoln,34.621,6021,2,0.237,4665,2,0.168,5142,2,40.127,5333,2,0.633,7573,3,0.074,15527,5,33.409,4872,2,5.705,28619,9,0.352,2566,1,0.187,10991,4,0.991,3841,2,0.39,7484,3,0.696,5881,2,1.336,9175,3,-0.476,23586,8,-1.059,29923,10,1256,291,680,285,682
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026143,Lincoln 005B,http://statistics.data.gov.uk/doc/statistical-geography/E01026143,2019,E07000138,Lincoln,15.151,18764,6,0.06,23669,8,0.048,25345,8,4.414,28018,9,0.341,11087,4,0.515,8864,3,24.962,11153,4,34.681,6382,2,0.129,16113,5,0.146,14522,5,-0.602,25272,8,0.179,28918,9,-0.149,18337,6,2.209,6303,2,1.052,3466,2,-0.679,25914,8,2474,149,2101,224,2137
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026144,Lincoln 003B,http://statistics.data.gov.uk/doc/statistical-geography/E01026144,2019,E07000138,Lincoln,18.347,15826,5,0.115,14297,5,0.066,19779,7,16.811,15957,5,0.465,9529,3,0.285,12173,4,23.189,13001,4,19.83,15426,5,0.218,8869,3,0.171,12183,4,0.302,11407,4,0.254,21255,7,-0.034,16261,5,1.553,8402,3,0.472,9572,3,-0.791,27298,9,2008,318,1472,218,1484
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026145,Lincoln 005C,http://statistics.data.gov.uk/doc/statistical-geography/E01026145,2019,E07000138,Lincoln,12.508,21605,7,0.065,22526,7,0.054,23444,8,7.622,24348,8,0.006,15916,5,0.115,14898,5,16.053,21602,7,33.402,7005,3,0.127,16276,5,0.099,20173,7,-0.275,20592,7,0.205,26718,9,-0.494,23982,8,0.937,10801,4,0.918,4518,2,-0.213,18866,6,1561,159,1156,246,1156
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026146,Lincoln 005D,http://statistics.data.gov.uk/doc/statistical-geography/E01026146,2019,E07000138,Lincoln,24.583,11023,4,0.122,13507,5,0.069,18985,6,34.143,7053,3,1.385,1945,1,-0.195,19549,6,23.3,12878,4,18.025,16790,6,0.322,3541,2,0.365,2670,1,0.998,3791,2,0.327,13044,4,-0.47,23596,8,2.452,5647,2,0.361,11048,4,-0.703,26213,8,2294,123,1887,284,1889
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026147,Lincoln 003C,http://statistics.data.gov.uk/doc/statistical-geography/E01026147,2019,E07000138,Lincoln,13.342,20693,7,0.07,21404,7,0.088,14727,5,5.583,26618,9,-0.157,18500,6,0.089,15290,5,22.569,13678,5,16.419,18051,6,0.094,20198,7,0.072,24935,8,-0.417,22712,7,0.177,29014,9,0.527,7669,3,-0.666,18779,6,0.137,14326,5,-0.248,19448,6,2296,390,1459,447,1495
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026148,Lincoln 003D,http://statistics.data.gov.uk/doc/statistical-geography/E01026148,2019,E07000138,Lincoln,19.588,14726,5,0.131,12373,4,0.096,13313,5,14.869,17443,6,0.404,10264,4,-0.376,22113,7,17.569,19698,6,29.759,8960,3,0.15,14070,5,0.223,8432,3,0.276,11782,4,0.226,24456,8,-0.738,27291,9,1.598,8239,3,0.878,4923,2,-0.693,26085,8,1740,187,1164,389,1191
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026149,Lincoln 001A,http://statistics.data.gov.uk/doc/statistical-geography/E01026149,2019,E07000138,Lincoln,47.477,2575,1,0.266,3345,2,0.263,1008,1,46.365,3883,2,1.214,2791,1,0.32,11633,4,33.739,4707,2,4.31,29999,10,0.306,4145,2,0.231,7999,3,1.029,3531,2,0.439,4531,2,0.473,8328,3,2.211,6296,2,-0.761,26953,9,-0.815,27577,9,1618,303,944,371,958
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026150,Lincoln 001B,http://statistics.data.gov.uk/doc/statistical-geography/E01026150,2019,E07000138,Lincoln,45.532,2957,1,0.286,2666,1,0.233,1791,1,50.838,3101,1,1.24,2647,1,0.149,14332,5,25.419,10726,4,11.488,22482,7,0.337,3000,1,0.332,3532,2,1.056,3325,2,0.471,3117,1,-0.246,20017,7,2.513,5509,2,-0.024,16831,6,-0.783,27207,9,1728,319,1054,355,1075
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026151,Lincoln 003E,http://statistics.data.gov.uk/doc/statistical-geography/E01026151,2019,E07000138,Lincoln,16.716,17261,6,0.106,15538,5,0.095,13494,5,14.967,17383,6,0.164,13556,5,0.139,14494,5,20.781,15735,5,8.431,25708,8,0.128,16244,5,0.136,15556,5,0.31,11289,4,0.219,25281,8,-0.063,16787,6,1.093,10126,4,-0.241,20254,7,-0.874,28245,9,1970,323,1176,471,1180
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026152,Lincoln 004E,http://statistics.data.gov.uk/doc/statistical-geography/E01026152,2019,E07000138,Lincoln,64.143,582,1,0.396,437,1,0.288,593,1,83.636,172,1,1.612,1091,1,0.298,11959,4,27.83,8579,3,5.697,28631,9,0.41,1287,1,0.515,555,1,1.833,286,1,0.558,645,1,-0.156,18484,6,2.824,4776,2,-0.555,24604,8,-0.811,27533,9,1550,476,900,174,881
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026153,Lincoln 002A,http://statistics.data.gov.uk/doc/statistical-geography/E01026153,2019,E07000138,Lincoln,13.926,20018,7,0.09,17983,6,0.074,17718,6,14.304,17896,6,0.316,11416,4,-0.602,25102,8,20.481,16099,5,9.415,24662,8,0.092,20519,7,0.15,14159,5,0.192,13028,4,0.236,23288,8,0.12,13600,5,0.477,12867,4,-0.112,18225,6,-1.147,30574,10,2506,443,1471,592,1468
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026154,Lincoln 004F,http://statistics.data.gov.uk/doc/statistical-geography/E01026154,2019,E07000138,Lincoln,36.185,5467,2,0.214,5865,2,0.155,6108,2,57.947,1981,1,0.926,4819,2,0.394,10537,4,16.241,21370,7,23.563,12737,4,0.3,4338,2,0.262,6327,2,1.424,1281,1,0.456,3766,2,-0.734,27246,9,1.301,9316,3,0.6,7946,3,-0.527,23867,8,1335,282,795,258,773
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026155,Lincoln 002B,http://statistics.data.gov.uk/doc/statistical-geography/E01026155,2019,E07000138,Lincoln,10.39,24033,8,0.056,24702,8,0.055,23025,8,11.324,20593,7,-0.123,17945,6,-1.289,30935,10,30.964,6299,2,6.001,28326,9,0.069,24138,8,0.083,22857,7,-0.122,18118,6,0.249,21869,7,0.784,5033,2,0.386,13295,5,-0.43,22985,7,-1.104,30289,10,1827,353,1127,347,1143
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026156,Lincoln 004G,http://statistics.data.gov.uk/doc/statistical-geography/E01026156,2019,E07000138,Lincoln,33.455,6482,2,0.198,6808,3,0.157,5965,2,57.677,2016,1,0.574,8241,3,-0.046,17366,6,27.77,8635,3,9.638,24439,8,0.262,6215,2,0.214,9028,3,1.423,1290,1,0.454,3843,2,0.234,11761,4,1.76,7689,3,-0.136,18594,6,-0.903,28531,9,1279,305,755,219,726
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026157,Lincoln 002C,http://statistics.data.gov.uk/doc/statistical-geography/E01026157,2019,E07000138,Lincoln,53.715,1644,1,0.299,2246,1,0.275,786,1,72.59,628,1,1.399,1888,1,0.511,8930,3,22.237,14038,5,2.25,31826,10,0.431,946,1,0.193,10491,4,1.731,451,1,0.507,1852,1,-0.235,19859,7,1.825,7463,3,-1.194,30254,10,-0.923,28751,9,1450,313,753,384,763
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026158,Lincoln 009B,http://statistics.data.gov.uk/doc/statistical-geography/E01026158,2019,E07000138,Lincoln,14.713,19213,6,0.073,20826,7,0.079,16491,6,13.237,18838,6,0.313,11444,4,0.038,16088,5,26.145,10048,4,1.37,32411,10,0.091,20674,7,0.096,20659,7,-0.021,16444,6,0.262,20326,7,0.817,4747,2,-1.162,21592,7,-1.587,31801,10,-0.976,29231,9,1413,196,670,547,666
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026159,Lincoln 009C,http://statistics.data.gov.uk/doc/statistical-geography/E01026159,2019,E07000138,Lincoln,15.324,18621,6,0.094,17317,6,0.076,17214,6,17.303,15602,5,0.563,8364,3,-0.359,21884,7,19.998,16654,6,2.985,31217,10,0.107,18613,6,0.14,15043,5,-0.041,16745,6,0.319,13889,5,0.227,11861,4,-0.038,15399,5,-0.908,28269,9,-1.053,29877,10,1422,276,870,276,885
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026160,Lincoln 009D,http://statistics.data.gov.uk/doc/statistical-geography/E01026160,2019,E07000138,Lincoln,8.723,26143,8,0.049,26509,9,0.051,24291,8,15.58,16919,6,-0.033,16501,6,-0.317,21284,7,17.343,19996,7,1.008,32608,10,0.066,24467,8,0.073,24553,8,0.21,12715,4,0.253,21303,7,0.318,10500,4,-1.229,21992,7,-1.863,32362,10,-1.021,29611,10,1329,215,761,353,768
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026161,Lincoln 010A,http://statistics.data.gov.uk/doc/statistical-geography/E01026161,2019,E07000138,Lincoln,40.596,4085,2,0.252,3938,2,0.206,2863,1,54.597,2468,1,1.273,2493,1,-0.251,20366,7,21.057,15430,5,7.024,27240,9,0.26,6345,2,0.295,4870,2,1.341,1647,1,0.446,4195,2,-0.485,23833,8,2.015,6883,3,-0.451,23243,8,-0.677,25871,8,1348,250,769,329,790
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026162,Lincoln 009E,http://statistics.data.gov.uk/doc/statistical-geography/E01026162,2019,E07000138,Lincoln,20.93,13602,5,0.122,13433,5,0.119,9788,3,21.14,13050,4,0.436,9874,4,-0.119,18425,6,26.243,9948,4,3.451,30801,10,0.194,10477,4,0.098,20377,7,0.25,12141,4,0.322,13584,5,0.542,7479,3,0.269,13862,5,-0.793,27282,9,-1.087,30157,10,1562,235,760,567,769
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026163,Lincoln 009F,http://statistics.data.gov.uk/doc/statistical-geography/E01026163,2019,E07000138,Lincoln,11.518,22726,7,0.056,24570,8,0.066,19745,7,17.574,15412,5,0.166,13526,5,-1.735,32350,10,25.605,10561,4,1.806,32149,10,0.107,18628,6,0.046,29782,10,0.358,10649,4,0.254,21250,7,0.836,4596,2,-1.49,23344,8,-1.448,31357,10,-0.888,28381,9,1367,239,829,299,863
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026164,Lincoln 003F,http://statistics.data.gov.uk/doc/statistical-geography/E01026164,2019,E07000138,Lincoln,7.922,27149,9,0.051,26032,8,0.051,24215,8,3.771,28796,9,-0.121,17918,6,-0.493,23681,8,24.27,11858,4,3.054,31158,10,0.051,27141,9,0.078,23705,8,-1.186,30626,10,0.219,25255,8,0.501,7977,3,-0.065,15531,5,-0.986,28955,9,-0.871,28219,9,1413,210,769,434,774
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026165,Lincoln 002D,http://statistics.data.gov.uk/doc/statistical-geography/E01026165,2019,E07000138,Lincoln,41.995,3723,2,0.256,3779,2,0.222,2175,1,38.621,5731,2,1.241,2643,1,0.71,6387,2,20.031,16610,6,9.976,24084,8,0.297,4501,2,0.258,6499,2,0.868,4820,2,0.399,6909,3,-0.607,25610,8,1.961,7020,3,-0.116,18296,6,-0.866,28171,9,1417,238,755,424,770
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026166,Lincoln 001C,http://statistics.data.gov.uk/doc/statistical-geography/E01026166,2019,E07000138,Lincoln,38.481,4735,2,0.26,3584,2,0.204,2934,1,44.775,4216,2,0.942,4673,2,0.265,12477,4,20.647,15887,5,4.282,30027,10,0.402,1425,1,0.239,7565,3,0.767,5791,2,0.469,3197,1,-0.606,25597,8,2.098,6635,3,-0.697,26292,9,-0.96,29086,9,1233,224,713,296,719
Lincolnshire,http://opendatacommunities.org/id/county-council/lincolnshire,2019-10-14T00:00:00,2019-09-26T00:00:00,2019-09-26T00:00:00,TRUE,LSOA2011,Lower Super Output Area (LSOA),E01026167,Lincoln 003G,http://statistics.data.gov.uk/doc/statistical-geography/E01026167,2019,E07000138,Lincoln,10.648,23719,8,0.048,26533,9,0.051,24533,8,1.068,31944,10,0.01,15841,5,0.702,6480,2,21.745,14613,5,10.53,23508,8,0.06,25670,8,0.062,26739,9,-1.358,31426,10,0.135,31244,10,0.267,11234,4,0.26,13899,5,-0.386,22356,7,-0.132,17540,6,1600,159,875,566,912
